Date,Stock,liabilities,equity,total_assets,current_assets,current_liabilities,total_revenue,net_income,dividend,shares_outstanding,price
2009-07-31,Stock 50,444.81349474407597,167.1366199093461,611.9501146534221,200.00132890454998,226.44389192402085,151.47561169821716,-54.56206470255907,0.0,1030830,92.25922259833145
2009-08-31,Stock 50,926.8173402452525,763.0850770259827,1689.9024172712352,510.60535333600865,618.5916629397248,237.37281373286916,107.11238277973393,31.225733132349646,1029969,91.54564319690121
2009-09-30,Stock 50,692.3419738896115,433.0535054517479,1125.3954793413595,477.16564809741374,474.9689787747663,279.317209644283,-10.867589686480622,0.0,1088540,91.98563304631564
2009-10-30,Stock 50,896.5567257749958,642.0749738564955,1538.6316996314913,1021.3061385476203,1327.1862718930188,551.7453312140258,63.508797286323315,18.026698079606383,1073601,91.82813837494993
2009-11-30,Stock 50,536.3798398188967,635.2476432176226,1171.6274830365192,765.2439374937405,716.5024445348146,586.3178084119733,131.17422021011208,37.688417866007356,1083000,92.06961087216843
2009-12-31,Stock 50,143.28508491846915,447.8780080221282,591.1630929405974,426.77996226814537,469.3880739512497,714.8614737951619,-254.9968195120507,0.0,1013135,92.96209370195511
2010-01-29,Stock 50,172.97892522355136,478.21618895007185,651.1951141736232,520.7407395216429,621.6309002040636,451.3788142608063,-3.284316521245339,0.0,1018682,92.17155757311262
2010-02-26,Stock 50,147.5531505865398,103.45522448210096,251.00837506864076,198.6592380316047,236.23672969836193,463.48785121012645,-130.4610990917235,0.0,1001732,91.64012338138704
2010-03-31,Stock 50,871.3686754745651,346.80130566447383,1218.169981139039,551.7276876184947,536.4905397236906,253.15569526959615,-105.43337368111183,0.0,1085064,90.32399448151051
2010-04-30,Stock 50,866.9089434424155,890.8141215204608,1757.7230649628764,1235.822027357548,1091.5531515372138,254.40879723169513,-122.88841676406494,0.0,1040007,89.1990499473765
2010-05-31,Stock 50,319.4389609101212,499.80964783006584,819.248608740187,459.34866638018696,536.3353782384947,327.1615161162638,-163.33111788435843,0.0,1096708,88.33699649364436
2010-06-30,Stock 50,954.1755187427862,758.45964921027,1712.6351679530562,605.590674911124,770.4451379206371,981.6774433530937,205.53885753494944,41.585905569985314,1064181,87.1886350598331
2010-07-30,Stock 50,952.8901252804382,282.09314465429463,1234.9832699347328,852.5187149254251,908.8211517526868,492.9043576084259,58.834074214973775,17.169876161415257,1032971,87.22086937832292
2010-08-31,Stock 50,769.0770654988188,426.4689750882325,1195.5460405870513,392.76566923536063,352.2258453995819,955.2690508118484,113.36139826675885,27.453282733133687,1018495,87.49340957821823
2010-09-30,Stock 50,439.44031069273336,982.3454523000413,1421.7857629927746,700.7280452473354,636.6148506968301,718.6783652088317,-323.1724208102001,0.0,1078978,88.13062045468037
2010-10-29,Stock 50,788.0581675390806,786.4271426209809,1574.4853101600615,1067.9861608851,1302.7706923367407,194.76185377766936,-76.74133119456862,0.0,1026594,87.56754590616237
2010-11-30,Stock 50,757.9178921345201,213.0737782316441,970.9916703661643,434.7823476272664,485.07244400114183,372.687007249991,-8.64530389612729,0.0,1083442,86.70446729586793
2010-12-31,Stock 50,967.9131097690879,896.7293760743295,1864.6424858434175,965.019639116551,1154.7507976477773,206.6798265784994,75.87931543550025,20.05882302308158,1048988,85.90908985565636
2011-01-31,Stock 50,385.74055721678974,612.7217789286167,998.4623361454064,401.70251217593335,323.41952023069115,234.72732772510008,85.88272541266244,24.33300027560506,1023990,86.15950282620948
2011-02-28,Stock 50,617.3441946616781,522.1817760535926,1139.5259707152707,897.8918243176944,1105.1002032801969,704.473535880718,-0.36154189665513,0.0,1001594,87.20752374747846
2011-03-31,Stock 50,392.8323469722131,384.52114072307415,777.3534876952872,383.760228898002,416.63758704975163,346.32993459069985,71.30827341341363,21.057586531001192,1042191,87.15710420353487
2011-04-29,Stock 50,835.1972473678366,390.30793438013825,1225.5051817479748,406.82305479828614,443.31045176307435,949.4146797141183,376.4038721991439,105.25187237352344,1088694,87.71773199983346
2011-05-31,Stock 50,893.4336138474026,954.1114539237705,1847.545067771173,1437.2296379490424,1398.3512505695783,676.8052248042061,153.52192512513136,41.138556100092806,1041283,88.84662082498392
2011-06-30,Stock 50,100.6740925486176,314.15681818662205,414.8309107352396,311.67235587985687,282.8365894390641,615.1343900994096,-211.14086728149576,0.0,1040967,89.89275571806417
2011-07-29,Stock 50,330.23960252550745,731.5939680630488,1061.8335705885563,826.9095402725,961.3574504285132,983.5317002133029,400.36901165173595,115.85687384731885,1078667,89.33658032545148
2011-08-31,Stock 50,188.2569526006303,873.7072142795489,1061.9641668801792,423.9734443109752,431.9278085691357,877.8409338145464,341.9081358766832,84.00739311751485,1047712,90.36520615050584
2011-09-30,Stock 50,890.2279578008475,115.47133044508863,1005.6992882459361,311.2306781578354,356.8275003118772,386.32714167606724,63.720646366488225,15.499241650691788,1037962,91.83736424518113
2011-10-31,Stock 50,623.1158159900796,431.8759180086981,1054.9917339987776,539.5995746887894,470.79315985216266,154.34408803471683,13.06739900973652,3.1606704779579884,1009373,92.02642112776034
2011-11-30,Stock 50,572.7198936702393,350.9924749654155,923.7123686356549,570.9386712255971,659.2157196078637,809.9163645877036,-292.7531109689701,0.0,1057066,92.55529343477299
2011-12-30,Stock 50,601.7481595275765,245.7751122163453,847.5232717439218,574.9365699962701,591.4876310490318,113.5282059960608,-22.113690850729547,0.0,1042879,91.57350124138468
2012-01-31,Stock 50,697.01922644589,587.4985165828857,1284.5177430287758,608.0606004981126,758.2110527020145,832.3299481944055,-137.1951514331513,0.0,1096816,90.75182155269314
2012-02-29,Stock 50,842.1567368935371,951.0745605858184,1793.2312974793554,1151.5463083739155,984.479576981453,198.7891147031388,30.51309829158606,9.130131900714328,1032942,89.81173204379277
2012-03-30,Stock 50,385.0470096908563,252.33287923984958,637.3798889307059,330.33433612111,368.6806476281798,992.4115619176092,-100.46467348330654,0.0,1073907,90.24398357071493
2012-04-30,Stock 50,582.5509238701528,390.84446346241646,973.3953873325693,595.1469071462526,613.5653723534851,527.1715201472916,-57.94327707441667,0.0,1035361,89.75554133238163
2012-05-31,Stock 50,704.4733554938821,174.46175593435663,878.9351114282388,621.3390252438166,792.9738439085188,665.5770501510249,56.56056109118242,16.47926759272229,1070501,89.1785183052171
2012-06-29,Stock 50,128.5468333120806,904.8950042660098,1033.4418375780904,425.38213101047904,414.7206127509761,156.17695637460412,-1.8339927967483058,0.0,1007317,89.05992961162667
2012-07-31,Stock 50,992.5434434856056,452.28299131243057,1444.8264347980362,1149.270834560481,1283.0714555514505,268.0578883714978,-102.86842157608685,0.0,1020212,88.932037792044
2012-08-31,Stock 50,411.121701987983,713.4603011184012,1124.582003106384,867.942603065052,1050.865096757309,103.91612783950505,-36.50854462865587,0.0,1044481,88.11068421221617
2012-09-28,Stock 50,783.5992050820273,532.1204482019659,1315.7196532839932,846.0397259955472,1042.0113871794767,724.6402450665375,-313.84839502865077,0.0,1086129,87.28397592754105
2012-10-31,Stock 50,672.3002931244109,806.6687322107061,1478.969025335117,974.7873413783678,963.0903219060949,699.4566636075314,-348.4393998157026,0.0,1021347,85.94384652420811
2012-11-30,Stock 50,272.9822873331244,691.4131135935809,964.3954009267053,590.5315399437045,490.335587437635,137.9017484586197,1.6802103097234677,0.4639164463595044,1066577,84.62999185112486
2012-12-31,Stock 50,879.6348102212011,676.7717039365903,1556.4065141577912,632.3030892186895,571.7248358649256,903.8973674420577,90.04418696221198,23.431463859904323,1072856,84.82334073515254
2013-01-31,Stock 50,699.7297556828722,913.2509156106835,1612.9806712935556,1041.3601694745284,1070.453929266662,424.10279292697174,-120.93611608499457,0.0,1045994,85.42796368247862
2013-02-28,Stock 50,497.3662290907794,836.8050118349821,1334.1712409257616,579.5715991551289,695.2075603718814,630.2061678332136,-283.6656354259148,0.0,1084228,85.1036344226756
2013-03-29,Stock 50,213.32596512661493,416.17988962543245,629.5058547520474,413.62685659191897,362.05935013060486,498.77444345311505,-148.28068091275267,0.0,1055483,84.06982262132323
2013-04-30,Stock 50,773.3915052946141,731.2795755717095,1504.6710808663238,966.2525294529706,808.338990355249,962.2580995494732,-426.8595585123287,0.0,1074523,83.27083631855949
2013-05-31,Stock 50,918.7827968233347,517.1240942471389,1435.9068910704736,595.1221859890646,541.2879153420474,567.3090690781987,239.42055226401865,66.45961221126235,1083849,82.2337214766671
2013-06-28,Stock 50,404.9762423914322,244.6205255395286,649.5967679309608,348.96167921253635,371.4572993627573,173.3013071862868,-2.406268898551409,0.0,1062941,82.81908612742426
2013-07-31,Stock 50,926.615394393902,185.64504252426454,1112.2604369181665,790.1706840327815,795.5888805772505,429.77348535732426,-97.52816554472093,0.0,1081295,82.69974062332122
2013-08-30,Stock 50,275.21126082639114,967.2175628746076,1242.4288237009987,437.9944126080435,503.53805999960844,237.82559677799827,-96.26594830118522,0.0,1041135,81.85958063061037
2013-09-30,Stock 50,975.1671775992161,553.6081884184764,1528.7753660176925,1180.7774189063173,1415.9974188641338,838.8478655369842,146.29744292257396,31.1181241428625,1047047,81.02233895586444
2013-10-31,Stock 50,781.522158148346,413.4817187326071,1195.0038768809532,689.3013591174443,558.838683861044,208.59029730777937,-87.30355049795304,0.0,1024623,81.05758502906075
2013-11-29,Stock 50,199.0216909706918,664.2491704436333,863.270861414325,435.34140642345943,545.0448763158366,754.4519250277815,-302.4256046970463,0.0,1025001,80.65044226627896
2013-12-31,Stock 50,769.6395666488658,739.6197911803748,1509.2593578292406,1015.7242497735556,1043.7017190773422,626.6704426944849,122.25739020747642,28.569680507393773,1046562,79.53034734710077
2014-01-31,Stock 50,725.29338838576,860.6470213477202,1585.94040973348,949.5856868636243,1217.5126953833433,962.7086341299711,165.64462506063555,33.527107212909975,1015031,79.67420347383228
2014-02-28,Stock 50,990.8819972650533,462.67676082405103,1453.5587580891042,898.0307898127481,998.9146039938588,553.6737768550719,128.06678599136424,34.261534898555134,1059902,80.03380352000734
2014-03-31,Stock 50,174.0196650064709,957.0122555420321,1131.031920548503,892.8239310721743,1103.643979667353,633.6804076241918,-216.17503286188156,0.0,1054570,80.55487877376973
2014-04-30,Stock 50,841.750273781008,104.38367213521312,946.1339459162211,485.274660731562,504.50824523834905,357.5272895396775,14.440224149291343,3.175615258671663,1081826,79.96016719899932
2014-05-30,Stock 50,460.5579259562861,177.73995976047289,638.297885716759,313.4854818654421,351.03849492894716,101.53816685493226,38.314669392446,8.886521195780812,1099861,79.41514804546917
2014-06-30,Stock 50,535.9511394285823,182.8841901053616,718.8353295339439,443.7766758684796,520.9730744620541,338.70274790363766,-35.24056417868276,0.0,1021084,79.56116936278619
2014-07-31,Stock 50,463.3968537965962,631.9058596969055,1095.3027134935016,756.5553951128943,958.0289503521748,744.0133328665084,-152.33314402000963,0.0,1096708,79.03022131651224
2014-08-29,Stock 50,927.3330614854751,784.1092228337332,1711.4422843192083,945.7573802881941,1013.6306981090112,947.7075222857612,-298.9133372669911,0.0,1099854,78.236185712946
2014-09-30,Stock 50,232.74031502247541,252.7371001497622,485.4774151722376,179.4669034523137,157.0301463055173,579.3024951652944,67.14166272240699,14.118320206876472,1036444,77.27013837041086
2014-10-31,Stock 50,734.3816634848432,652.8087868630088,1387.190450347852,948.2861979213487,1205.2517332783627,841.3107475741664,-209.22353427422163,0.0,1067427,77.51717574047026
2014-11-28,Stock 50,646.7603727146472,515.0993122695077,1161.859684984155,542.2128348726374,450.13323389433185,694.5948643470537,147.6083178008252,42.78745117271208,1038765,76.86203925725587
2014-12-31,Stock 50,995.4309683647973,620.5267745554266,1615.957742920224,813.9103462891115,655.7507240772462,494.5160600179634,-213.24868352825496,0.0,1003410,77.44904868244087
2015-01-30,Stock 50,213.34638231265419,266.7399256591624,480.0863079718166,380.1522726947741,395.7156897902244,791.7798605100564,-252.452764765222,0.0,1057727,77.12081926817578
2015-02-27,Stock 50,646.3521166865369,790.7960508621853,1437.148167548722,745.5346648310858,645.0561828549429,365.90300407657736,-170.15077273554954,0.0,1084725,76.09911970360264
2015-03-31,Stock 50,743.8858871385261,932.6688883042203,1676.5547754427464,978.1220855486267,881.9875276931053,525.2518879277916,-231.75257282649477,0.0,1077114,75.32426504099438
2015-04-30,Stock 50,441.25730749927567,148.4390863687915,589.6963938680672,430.21901412381953,394.16257671501955,144.65988549509456,-41.90464356133352,0.0,1012942,74.55298757892022
2015-05-29,Stock 50,223.07727045843092,357.4533838180427,580.5306542764736,328.5486329503795,266.50021557527845,826.80264508498,289.77151814272383,81.07940000672954,1031239,73.84373493030022
2015-06-30,Stock 50,401.7054224877564,555.8880377338629,957.5934602216194,698.0798275725678,636.3354954501734,769.7412870062878,-57.65970270527933,0.0,1008303,74.87956899739288
2015-07-31,Stock 50,103.50366961068306,800.4808801258911,903.9845497365741,467.32393679494123,477.77830901370965,798.502287911699,53.43941197790703,14.46287318770712,1018302,75.01166994544572
2015-08-31,Stock 50,994.5122606688828,651.3202533442143,1645.8325140130971,615.2480569134834,683.3226957517279,262.4026600668335,8.85271555095069,2.00609663280542,1090561,75.51050242123797
2015-09-30,Stock 50,402.12295094624847,410.33904131995877,812.4619922662073,558.133581249818,511.73882446213463,224.81978459237132,42.673539852761515,8.62742608078022,1064146,75.78922462046914
2015-10-30,Stock 50,771.950606937243,699.705024969608,1471.6556319068509,923.2734934675284,1173.6697632474707,652.7361626659733,131.10993513516172,32.72177551386568,1002554,76.29586834640371
2015-11-30,Stock 50,799.9794942827455,533.2917427677307,1333.2712370504762,752.895778806442,871.0978190170547,618.7918734398403,-9.066956748398045,0.0,1013793,76.79876038414875
2015-12-31,Stock 50,594.1271316444789,516.7465375505124,1110.8736691949912,692.8953268457959,691.0157301909411,309.3840846078059,97.51226632521906,28.52989782966178,1084006,76.62228413383852
2016-01-29,Stock 50,112.80837511673045,627.7315275025885,740.5399026193189,312.6747227766297,376.03434859720085,506.5655610096745,93.6657598766271,19.223502476630475,1068988,77.19636333977729
2016-02-29,Stock 50,839.3306285577761,933.2126386480948,1772.543267205871,924.4613125825473,858.6002336756729,205.96106916704682,-42.05073784880269,0.0,1080630,77.75244487134152
2016-03-31,Stock 50,216.47634963208566,747.7065085031843,964.18285813527,326.3859924525753,265.84419033625784,826.7050254748672,310.77219900630354,66.22332689094705,1016741,77.66735010785978
2016-04-29,Stock 50,631.9708012391169,180.67526401573312,812.64606525485,313.2185029656881,251.15115515011485,303.9970840933406,-85.95515389978306,0.0,1020438,78.75219862288007
2016-05-31,Stock 50,380.5946854465949,778.1793628539498,1158.7740483005446,695.9050399142242,733.4255048714431,452.8032391661781,-120.42636832207303,0.0,1078039,78.60442867485806
2016-06-30,Stock 50,392.0709399259547,574.366820783567,966.4377607095217,733.3291676535854,906.2813209004695,627.5947658807329,304.29436274231693,87.72286625354964,1003587,78.08785817655465
2016-07-29,Stock 50,617.3709899536816,809.4997195795476,1426.8707095332293,1109.5299266625336,1304.2865199762064,937.5249348268924,103.07257989959548,22.139532853972163,1079769,78.86604002063905
2016-08-31,Stock 50,167.49321700952555,831.0570506249998,998.5502676345253,560.4985310499221,595.8346565872534,766.1172573202718,103.05182238255018,21.23428289779306,1039573,79.39429936769227
2016-09-30,Stock 50,176.7206316539059,870.1278205892705,1046.8484522431763,680.6738254678852,884.662394201603,558.3771754412621,228.93004552921937,58.68838201207629,1036990,79.99557914549605
2016-10-31,Stock 50,286.1296776477925,142.21200871589326,428.34168636368577,140.0554214797837,155.13029396411505,427.8845238986853,33.94191153043854,7.3265397110612716,1012398,80.90667480560333
2016-11-30,Stock 50,887.6587732706275,596.6847090528743,1484.3434823235018,608.1475766604468,675.6395418246675,140.91902096535694,-65.07284884018499,0.0,1007291,81.36635295265349
2016-12-30,Stock 50,950.5207012399571,746.3318453854462,1696.8525466254032,1024.3896071845554,893.7184544618326,109.49329742864336,-23.953344343597863,0.0,1050271,80.85490430396374
2017-01-31,Stock 50,730.4451435747147,603.6330947890708,1334.0782383637857,921.5382071099046,964.6258450251705,317.05905792032024,24.953022898575185,6.9424283773785875,1053008,80.47489721710198
2017-02-28,Stock 50,313.3305682720338,506.6720145997843,820.002582871818,602.9102302898799,498.6309991286025,285.29230120793954,-138.9267434425963,0.0,1043850,80.7101447570576
2017-03-31,Stock 50,206.53986699511532,368.1495234745731,574.6893904696884,428.2147383572,357.9509400879229,627.3657315565082,-279.6002251334796,0.0,1015342,80.30236750462899
2017-04-28,Stock 50,473.4254881100184,577.3203790416362,1050.7458671516547,757.2985360228677,776.6578182966101,909.051294200642,-164.47550941881406,0.0,1020246,79.36715680347302
2017-05-31,Stock 50,282.2147740429649,243.2565134229481,525.4712874659131,209.29676060404756,201.39150891706367,142.57759906387088,-19.199368027543436,0.0,1019810,78.57982766625557
2017-06-30,Stock 50,290.13946652999584,239.0651961846616,529.2046627146574,173.90344039300965,183.09519459263075,530.2809599139451,24.096945931327227,5.543610092014595,1060612,78.08072865719441
2017-07-31,Stock 50,479.5234805672908,105.57285248244587,585.0963330497367,439.22558706876526,521.4662628879576,236.85523688815908,27.325723681189995,6.589244683369525,1081497,78.1842764852731
2017-08-31,Stock 50,443.69813020910266,989.7096266040915,1433.407756813194,770.0130411665527,897.1414289499841,722.0672186178087,49.447583596830896,12.399461068639033,1008889,78.16562023334328
2017-09-29,Stock 50,466.29213438130245,236.321654486975,702.6137888682774,502.36262725091046,599.7965481757969,612.2971897645738,39.22235552464259,10.457163919086009,1095053,78.46028607349366
2017-10-31,Stock 50,218.2434536616111,183.77818174706277,402.0216354086739,204.0523608650097,196.5745718019704,562.7879867549614,147.11240635229345,37.17699242392059,1038453,78.73946881814427
2017-11-30,Stock 50,751.662790294738,336.69246880191986,1088.3552590966578,595.0300421152315,498.1333375219694,128.41578074194788,29.17729490647051,7.098715204292994,1025393,79.65074199198939
2017-12-29,Stock 50,258.39846715154624,295.23048243078347,553.6289495823297,362.23278765010315,447.69807184697544,613.383473586812,-221.97153487717245,0.0,1029516,80.41544653492848
2018-01-31,Stock 50,275.7994542791398,103.8903614642859,379.6898157434257,265.94347435930786,240.46948766021472,344.1816557071203,-32.488928879683726,0.0,1079976,79.64530342899043
2018-02-28,Stock 50,976.4268814204513,435.62813716039017,1412.0550185808415,705.3308176869207,684.2627311282877,267.9129757302783,-82.168906321076,0.0,1085424,79.05109530168183
2018-03-30,Stock 50,102.84679951297649,797.1699887696383,900.0167882826148,477.99928282813505,564.8165609774774,475.1967874875181,42.80340315503638,11.783792659830192,1062142,78.35523602116717
2018-04-30,Stock 50,432.0678189895026,270.4912942122759,702.5591132017785,376.841490250874,316.78251890968943,270.3103051888738,89.88992855172916,18.154059791031074,1071754,78.52589617729038
2018-05-31,Stock 50,837.4856896391848,268.7727261003095,1106.2584157394942,523.3449049341027,666.5902939137491,644.3019706581753,254.26356088888264,59.62554182617609,1067684,79.21364850171126
2018-06-29,Stock 50,561.7698491762083,163.80483803105747,725.5746872072657,224.8374045295393,244.95965582747723,665.7524113024812,-108.66617749871014,0.0,1046766,79.8840261597733
2018-07-31,Stock 50,321.4946767926637,879.7489404797732,1201.243617272437,515.7801242573088,512.9087986968774,698.1182186831394,-298.73751482526836,0.0,1003409,79.35837217315402
2018-08-31,Stock 50,854.725351161806,245.82759182106756,1100.5529429828734,360.2617744218343,425.0328470000865,111.06941665390944,33.87991130695933,9.647018895605381,1048906,78.4471377072272
2018-09-28,Stock 50,601.2238006229102,890.6510282109888,1491.8748288338988,1187.470900723504,977.4988073536964,849.5171252721049,179.898811091827,50.48115966003743,1066949,78.396099927215
2018-10-31,Stock 50,593.6478554047462,202.12540162635406,795.7732570311002,345.1369202790984,323.198948929938,226.66427485365472,-77.41881686774963,0.0,1007427,79.2308492322407
2018-11-30,Stock 50,541.7483305863665,186.90136191442127,728.6496925007878,226.32839892710777,229.87721643272516,534.6437412995763,222.87586886144746,64.24885257923879,1078106,78.88272436219289
2018-12-31,Stock 50,177.6508332502313,322.1192099085132,499.7700431587445,207.0098943707938,229.2446216270946,796.6714913258118,-74.32256376199717,0.0,1002435,79.56595426412551
2006-07-31,Stock 51,406.65911338893045,238.6176073640347,645.2767207529652,232.33673058608258,239.52171166616804,382.08203656065814,43.07760232988702,11.01684705534894,1040590,100.0
2006-08-31,Stock 51,647.3555931398658,149.52116995373765,796.8767630936035,284.0906500418233,275.90428470720246,419.02456662578226,144.1780391681262,36.7151106091689,1006552,100.62090528027052
2006-09-29,Stock 51,372.3368908485651,401.2557893832462,773.5926802318113,482.30442862752807,444.818060900835,977.6221533402307,-460.754102493321,0.0,1089197,101.41031167339109
2006-10-31,Stock 51,585.8739904050859,923.7433571555654,1509.6173475606513,644.0834540236656,679.3200871486929,498.7160107163179,-221.68847206990847,0.0,1009887,100.15259685733841
2006-11-30,Stock 51,957.9460652237444,239.9891502139733,1197.9352154377177,507.0268212366031,471.2234066335404,185.01710101354394,84.938536876406,25.342122077963705,1072174,98.89743025331664
2006-12-29,Stock 51,831.6991027077149,994.66775533986,1826.366858047575,858.0097772106327,884.4616989684279,500.81267665062563,194.00454369927047,51.64455260198868,1047826,99.2032434389307
2007-01-31,Stock 51,701.4801583057773,734.3679909557956,1435.8481492615729,515.4383536311044,594.3661279696955,174.48703804823583,-30.59888540596583,0.0,1033094,100.19938531440242
2007-02-28,Stock 51,997.9733581303229,425.6580935987252,1423.6314517290482,482.4087851080695,588.9139982079797,228.57986179268502,99.21617812343692,24.102196592241384,1091608,99.98450921336232
2007-03-30,Stock 51,825.0552702716752,661.1568395110879,1486.212109782763,468.2489919314634,599.9461520297125,459.72109264795847,44.26012661244017,10.793323162276373,1080604,100.38132727510627
2007-04-30,Stock 51,768.2327275637517,787.4159309292424,1555.6486584929942,602.1927319320495,753.021235228132,371.70538397694696,86.59942144299183,17.670059007328472,1043139,100.71398438433383
2007-05-31,Stock 51,478.9717744367903,307.37580723475287,786.3475816715431,567.9644111545774,726.8051587064045,931.664566131655,27.56186843735594,5.875333319337551,1039479,101.1506387677146
2007-06-29,Stock 51,386.9963278388139,770.9120160686786,1157.9083439074925,709.3894172122388,585.3775148198246,118.87378031456231,-31.23184086252117,0.0,1040762,101.34000081368907
2007-07-31,Stock 51,135.67283043045677,263.20395079949947,398.87678122995624,146.63358455235567,177.2323104544398,192.05822529336274,10.049593963193344,2.051715925814532,1075364,101.21163321988493
2007-08-31,Stock 51,856.2169697225181,746.6592992129307,1602.876268935449,1274.4916997928972,1274.5202116059133,756.7250481128115,334.3006733363579,73.34307182969421,1044345,101.3631351329404
2007-09-28,Stock 51,181.95900301819177,531.3311897242259,713.2901927424176,303.63052914373066,245.59941918241805,519.3973211861119,-152.97439768188255,0.0,1059550,102.48516248130717
2007-10-31,Stock 51,199.30436788997886,184.4461238736548,383.7504917636337,276.60151335320893,338.65961409627033,900.2378366256366,-316.2355256385062,0.0,1028885,102.36314632022598
2007-11-30,Stock 51,738.2949059264101,263.0092660391389,1001.304171965549,781.8581151751767,982.8219395795154,612.1033173889823,-89.11477583948637,0.0,1084841,100.5238514373344
2007-12-31,Stock 51,727.5508314894421,335.1495635366165,1062.7003950260587,328.72122068494366,398.0283360720766,337.06548019221293,-43.28004923262271,0.0,1042162,99.09930048025404
2008-01-31,Stock 51,358.8435634427847,535.4315342249777,894.2750976677623,622.7556928395352,615.0890729211872,870.7309716038236,-328.4607270077007,0.0,1036586,98.00093415010754
2008-02-29,Stock 51,566.7380294507675,455.1246123630681,1021.8626418138356,780.5277331183025,712.147557287414,899.0296993483294,370.5342129028818,85.08400217325014,1071908,96.61996970230776
2008-03-31,Stock 51,838.3160535392724,673.2962424857423,1511.6122960250145,610.2138524693331,708.037287540883,375.2661557673403,153.16941051902754,36.90268273850112,1009365,97.49655478696533
2008-04-30,Stock 51,372.5620511803859,130.96225694855895,503.5243081289448,294.4722631131962,247.49038131481274,616.0823404849967,37.11577915056427,11.097609721502558,1045032,98.42717167031267
2008-05-30,Stock 51,277.82047898399424,694.4947083621755,972.3151873461698,603.5558287498475,645.5389933369753,530.6010951074327,201.18906395434854,54.93876396177003,1097144,99.29793013371776
2008-06-30,Stock 51,995.1351330682289,234.8361159832955,1229.9712490515244,591.6110615315965,736.6548139952351,962.9599582863264,-199.64531542955376,0.0,1067905,100.58613723092435
2008-07-31,Stock 51,260.92941000127144,102.85436508516021,363.78377508643166,194.3796685356787,248.8928873830426,413.9038344434598,13.9344000814316,2.940111186322427,1076096,99.73994047015184
2008-08-29,Stock 51,228.1178675663008,912.6106290087159,1140.7284965750168,556.2889613138492,704.0080481630714,493.07423674394073,64.39402541143554,16.18938492303835,1037558,99.43074186231865
2008-09-30,Stock 51,903.1813777091494,900.1872814891227,1803.368659198272,865.0282185425784,750.1389222447252,672.211120340404,76.47213237874324,22.153565216012698,1014049,99.7512178386333
2008-10-31,Stock 51,173.69520693142837,477.92007512535486,651.6152820567833,380.56780400706555,427.37255742888016,663.1493637996217,239.85078817068674,56.65888233307217,1042812,100.62263042506814
2008-11-28,Stock 51,430.6802613431289,968.4052861974827,1399.0855475406115,893.0019428360773,816.0763276327932,936.4878038096326,-182.19671463738968,0.0,1083041,101.99282442310049
2008-12-31,Stock 51,917.2950030627474,734.9235245073539,1652.2185275701013,1065.9653590823661,948.5403203511551,373.84585061155406,176.7604131350099,41.596952388517025,1028316,101.93102046554505
2009-01-30,Stock 51,438.03588708687465,800.3291178420108,1238.3650049288854,835.0079596670564,865.0534852991204,950.9940735243923,416.1281905252494,84.82957084131918,1069044,102.94023458335677
2009-02-27,Stock 51,374.50146695075483,542.0634291907616,916.5648961415163,283.44295092048935,314.2748101647143,292.3886541156302,23.246506579883274,4.909333856846932,1035740,104.52352811838938
2009-03-31,Stock 51,514.369707628101,521.7525850138802,1036.1222926419812,379.74973155965785,316.198661201678,686.6765438516022,18.636533233520506,5.27676127558157,1052592,105.31098743381713
2009-04-30,Stock 51,328.17296240653036,513.9222342613284,842.0951966678588,355.7680687284721,326.7716156734318,296.4150915040794,37.52826436436235,8.143092378062866,1076460,106.26208165326123
2009-05-29,Stock 51,403.1297393964515,724.8677256685793,1127.9974650650308,590.0461781823201,615.6259264578742,663.8958025178056,-305.8328925515683,0.0,1013115,107.15193862405444
2009-06-30,Stock 51,257.06306136597743,360.7948576837576,617.8579190497351,489.6528768512355,544.4096297648724,583.538107761397,-272.4078964997876,0.0,1097896,106.27480625454484
2009-07-31,Stock 51,569.6050841002816,948.5024928734315,1518.107576973713,955.6345535118085,818.2925627792415,524.162228547234,-56.45893138188611,0.0,1002987,104.65353603832699
2009-08-31,Stock 51,935.3313015310987,437.5016623517069,1372.8329638828056,727.0857526258444,889.2462201443036,646.1005454779033,195.6172644109236,51.406343095534645,1096513,104.00895188471793
2009-09-30,Stock 51,179.0924030305318,812.8657274242565,991.9581304547884,787.1730879451686,856.3019821265239,354.03972026516976,49.08928075246912,11.674082563487715,1023450,104.41770826580883
2009-10-30,Stock 51,669.2683098340768,276.09252227093236,945.3608321050092,438.91961152595616,465.3834290795604,945.1664939579941,24.614010553390397,7.111594224214579,1079506,105.07115864733055
2009-11-30,Stock 51,990.451974328336,586.9808422155969,1577.4328165439329,1034.6667151655015,1058.8936107602913,104.4852924962756,-47.700893640386845,0.0,1060649,105.56619079903386
2009-12-31,Stock 51,358.84654042022225,277.9613658102308,636.807906230453,277.1760290159077,238.392013414761,482.0039932661765,-111.20928223429708,0.0,1045581,104.9689328751158
2010-01-29,Stock 51,540.9515121349248,991.9260566644114,1532.8775687993361,1050.6029848782741,962.5809191359084,572.0929191548303,271.22548871567454,62.174320787451755,1059538,104.25649183123262
2010-02-26,Stock 51,665.3798418365676,913.6744452664193,1579.054287102987,1066.8603601475775,1226.96804524324,231.55305752452517,-28.612680215923753,0.0,1014236,105.27377807566043
